Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.548378370246109,4.372434782981872,2.334,4.84,30.197057485580444
2,4.198366077578798,3.9510471343994142,6.186,9.98,29.944228649139404
3,3.966583040295815,3.765902018547058,9.374,13.34,29.510038137435913
4,3.813396050005543,3.6225261330604552,11.642,15.62,29.509562015533447
5,3.691607874266955,3.5350802421569822,13.528,16.92,29.691523551940918
6,3.582477851789825,3.436757135391235,15.486,18.49,29.471553087234497
7,3.505159957068307,3.333418238162994,16.83,20.59,29.71846032142639
8,3.431339514498808,3.246192789077759,17.858,22.22,29.593647241592407
9,3.3629208219294644,3.1788250684738157,19.124,23.4,29.54158854484558
10,3.29767606696304,3.110871970653534,20.126,24.75,30.076484203338623
11,3.248529317427655,3.048396372795105,20.912,26.26,29.969353914260864
12,3.2028454761115874,2.976378285884857,22.15,26.91,29.168933868408203
13,3.157342399869646,2.9435426712036135,22.748,27.8,29.207628965377808
14,3.115378683927108,2.8879273891448975,23.648,29.27,29.253323554992676
15,3.0833185448938485,2.8350958228111267,24.296,29.71,29.70357656478882
16,3.041845808223802,2.7961416602134705,24.952,30.34,30.08807921409607
17,2.99673651919073,2.7473846793174745,25.792,31.37,30.23110055923462
18,2.97259483775314,2.7158748745918273,26.434,31.97,29.712818145751953
19,2.9333991980066103,2.6828436851501465,27.126,32.6,29.502415657043457
20,2.9035342201894645,2.6448899269104005,27.574,33.2,30.436951160430908
