Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.164877901271898,3.7260322332382203,6.666,12.75,26.728713274002075
2,3.687450878474177,3.3618558168411257,13.306,19.49,26.618131160736084
3,3.4458959126959043,3.148739516735077,17.296,23.83,26.512104272842407
4,3.288935885137441,2.9968674659729,20.004,26.73,26.59239172935486
5,3.1742324123577195,2.8858819246292113,22.524,28.74,26.531555652618408
6,3.087150106624681,2.774559807777405,24.028,30.92,26.755406856536865
7,3.0024119323613694,2.7120298624038695,25.714,32.37,26.40209197998047
8,2.926574378597493,2.636586844921112,26.922,33.64,26.599207162857056
9,2.8595640853959687,2.556870973110199,28.348,35.55,26.6881160736084
10,2.8116814457640356,2.545539617538452,29.058,35.84,26.880893230438232
11,2.769366147566815,2.4752849698066712,30.194,37.04,26.639010429382324
12,2.726866225807034,2.453632581233978,30.964,37.46,26.50233554840088
13,2.698821863349603,2.4208704113960264,31.33,38.11,26.5896999835968
14,2.664654201390792,2.404515767097473,32.2,38.42,26.748198986053467
15,2.6468829111177095,2.3856948137283327,32.49,38.74,26.687658309936523
16,2.6252838592140044,2.345051658153534,33.086,39.4,26.66586971282959
17,2.6159596467504698,2.3534550070762634,33.08,39.69,26.59842848777771
18,2.5871997293160884,2.336620402336121,33.762,39.64,26.654927253723145
19,2.5627306432140116,2.319567120075226,34.16,40.08,26.60842227935791
20,2.555567050466732,2.293599045276642,34.138,40.65,26.852996110916138
