Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.05743836140146,4.764270234107971,7.718,6.2,37.55121088027954
2,3.637139293612266,3.533433675765991,13.902,16.88,37.23805212974548
3,3.3789389984948293,3.244967043399811,18.57,20.94,38.36107850074768
4,3.1638841993954716,3.0864741802215576,22.344,24.4,36.775298833847046
5,3.0056241142506503,2.9296051263809204,25.286,26.76,36.79030394554138
6,2.8544530503603878,2.8513095021247863,28.178,28.85,37.0413658618927
7,2.7147985015596663,2.7447749733924867,30.93,31.04,39.12134861946106
8,2.576269733662508,2.6356719851493837,33.278,33.44,39.02835297584534
9,2.4640288061025193,2.555181932449341,35.688,34.77,37.61016607284546
10,2.348653177825772,2.561064052581787,38.088,36.16,37.532841205596924
11,2.247626243805399,2.42219078540802,40.274,37.66,37.51758551597595
12,2.154866413194306,2.366066038608551,42.532,39.54,37.68234586715698
13,2.0596111088382956,2.2979013323783875,44.356,40.36,37.65425944328308
14,1.98428925811028,2.2961557030677797,46.076,40.95,37.8087592124939
15,1.9194496432129218,2.311974823474884,47.4,40.75,37.98506164550781
16,1.8362847809888878,2.278476095199585,49.264,42.72,38.115960359573364
17,1.7638822830453211,2.2573331713676454,51.096,42.96,38.302469968795776
18,1.7109514864123598,2.2472466468811034,51.92,43.65,37.65665316581726
19,1.6242900600238723,2.1903586983680725,54.278,45.31,37.37068796157837
20,1.5492427641031694,2.184967762231827,55.938,45.45,37.29972696304321
