Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.258996997560773,3.8504103302955626,5.334,11.28,30.98873734474182
2,3.790928908756801,3.4978023767471313,11.454,16.5,30.664838552474976
3,3.5685821236396325,3.331176459789276,14.968,19.93,30.038893222808838
4,3.441334829038503,3.1779566407203674,17.368,22.7,29.770987272262573
5,3.339243168733558,3.0757865071296693,19.176,24.67,29.91866683959961
6,3.268483886913377,3.0514697670936584,20.316,24.78,29.779080867767334
7,3.2022795360915515,2.933090567588806,21.452,27.98,29.83267879486084
8,3.1316537127202873,2.938618838787079,23.006,27.03,29.877769470214844
9,3.078850875095445,2.8618974089622498,23.75,28.81,29.954745769500732
10,3.0304649654699833,2.7804123878479006,24.77,29.65,30.672751903533936
11,2.9959250299298033,2.7474434852600096,25.366,30.54,30.23811960220337
12,2.963433657373701,2.731837046146393,25.904,31.18,29.849091291427612
13,2.948121482012223,2.692924070358276,26.426,31.71,29.964766263961792
14,2.9427691138520533,2.654451334476471,26.208,32.49,29.59319281578064
15,2.918066620826721,2.7069119215011597,26.898,32.44,29.5184268951416
16,2.91020802818999,2.617511439323425,27.084,33.15,29.601036548614502
17,2.874897606518804,2.6069518327713013,27.824,33.93,29.810314893722534
18,2.8491752196331412,2.607422339916229,28.066,33.25,30.307666301727295
19,2.8449618256821925,2.606273078918457,28.254,33.86,30.4173367023468
20,2.857890856509306,2.584514153003693,28.196,33.77,30.929028034210205
