Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.264791972783147,3.8322447776794433,5.5,11.72,30.464405059814453
2,3.77406061425501,3.478854203224182,11.948,16.8,30.253040552139282
3,3.5711943568015587,3.3092807650566103,15.126,20.14,29.472893714904785
4,3.4340378483947442,3.175140070915222,17.322,23.02,29.221522569656372
5,3.2931200217227548,3.006262016296387,19.824,25.43,29.640774250030518
6,3.188498042067703,2.8953598499298097,21.338,27.46,29.68909525871277
7,3.1038566584489784,2.8088616847991945,23.086,28.75,30.460736513137817
8,3.0523250857178046,2.7857999324798586,24.112,29.77,30.36992359161377
9,3.026984752440939,2.73743656873703,24.62,30.93,30.36348032951355
10,3.007740616798401,2.6990321040153504,25.036,31.39,30.73762583732605
11,2.9743182245565922,2.6704250454902647,25.744,32.03,30.132887363433838
12,2.917713080133711,2.643938219547272,26.708,32.83,29.847838878631592
13,2.8944509029388428,2.616726648807526,27.108,33.87,30.014330863952637
14,2.870537614335819,2.611173224449158,27.354,32.7,30.017364501953125
15,2.886850481130639,2.64247887134552,27.246,32.31,29.913221836090088
16,2.8494173093717925,2.567198097705841,27.778,34.1,30.02473473548889
17,2.839353378938169,2.5795307397842406,28.212,33.91,29.92247724533081
18,2.84942398752485,2.606805992126465,27.758,33.61,29.830344438552856
19,2.828770399093628,2.555958127975464,28.3,34.39,29.80217695236206
20,2.799964058155916,2.5547262907028196,28.784,34.32,30.186557292938232
