Epoch,Test Acc Mean,Test Acc Std
1,11.232000000000001,0.40877377606691007
2,16.704,0.2413793694581212
3,19.932,0.5826628527716526
4,22.91,0.48612755527741963
5,24.552,0.6762957932739195
6,26.012,0.9927215118047964
7,27.627999999999997,0.7903518203939305
8,28.23,0.9787338759846821
9,29.651999999999997,0.8244610360714449
10,30.378000000000004,0.6619788516259418
11,30.844,0.6798411579185246
12,31.360000000000003,0.7716735060892002
13,31.624000000000002,1.1845944453693844
14,31.902000000000005,0.7270598324759807
15,32.1,0.549945451840453
16,32.92400000000001,0.8496728782302044
17,33.112,0.7316665907365179
18,33.374,0.39882828385158314
19,33.462,0.5908773138308829
20,33.622,0.6649932330482776
