Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,2.2410002484613534,2.154202365875244,18.256,25.55,29.545613288879395
2,2.0999475109333896,1.9972072541713715,24.684,30.26,29.408100605010986
3,1.9904186676959603,1.9067638993263245,28.664,33.12,29.51878809928894
4,1.9215935164568376,1.8508498787879943,31.032,34.7,30.38802456855774
5,1.870519915405585,1.80795077085495,32.888,35.02,29.164172887802124
6,1.8207016672406877,1.7686170279979705,34.864,36.56,29.224730491638184
7,1.7830360969718622,1.701149570941925,35.93,38.9,29.323240995407104
8,1.7432032933040542,1.658874696493149,37.33,41.05,29.286160469055176
9,1.7096327494601815,1.6287099897861481,38.314,41.81,29.217963457107544
10,1.6873528069379378,1.5817691683769226,39.284,43.18,29.533130645751953
11,1.656277313524363,1.5553561210632325,40.336,44.24,29.27264165878296
12,1.63285899648861,1.5243016302585601,41.032,44.99,29.456379890441895
13,1.6104370160978667,1.5039989948272705,42.066,46.38,29.39961075782776
14,1.5915580744646034,1.5069861829280853,42.31,46.01,29.27509117126465
15,1.571845818539055,1.4731773376464843,43.11,46.7,29.166346788406372
16,1.5605542866551145,1.4898808300495148,43.504,46.81,29.228412866592407
17,1.5426259734192673,1.4778732001781463,44.584,47.21,29.23624038696289
18,1.521345475498511,1.4661834061145782,45.288,47.26,29.24307894706726
19,1.5161590539679235,1.421726930141449,45.34,48.79,29.266258478164673
20,1.4987484459974327,1.418864792585373,45.93,49.26,29.704384565353394
