Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.009561095918928,4.482239031791687,8.862,8.25,37.37911510467529
2,3.557638392156484,3.4851367115974425,15.512,17.69,37.68694877624512
3,3.3191321553016198,3.2652973771095275,19.892,21.07,37.962886095047
4,3.122549983919883,3.047244894504547,22.95,24.73,38.77890157699585
5,2.972202252368538,2.924292492866516,25.97,27.44,39.08667278289795
6,2.8320744572853553,2.8357869505882265,28.524,29.42,38.60349917411804
7,2.7136088269097463,2.774945914745331,30.708,30.72,38.51425886154175
8,2.5967830760138377,2.633633828163147,33.214,33.81,39.43225455284119
9,2.4831353377322762,2.6150339126586912,35.39,34.86,39.13896560668945
10,2.373335380943454,2.492562735080719,37.924,36.77,38.991400718688965
11,2.2663679049939525,2.4525215148925783,40.126,37.64,39.01741075515747
12,2.1696682560200595,2.362971079349518,42.22,39.35,38.8369665145874
13,2.074081529159935,2.362850821018219,44.188,39.62,38.76543378829956
14,1.9759125222965164,2.2794796943664553,46.284,41.42,38.61513113975525
15,1.8793053347237256,2.2758234262466432,48.354,42.46,38.652138471603394
16,1.8088716487495267,2.2786275148391724,50.126,42.26,38.84117913246155
17,1.7240058268819536,2.270635747909546,51.826,43.17,39.02970242500305
18,1.6487226729490319,2.2134005308151243,53.464,44.17,38.82364249229431
19,1.5765153862992112,2.2380552768707274,55.112,44.37,38.92476463317871
20,1.5106676354700206,2.2147892236709597,56.912,44.46,38.87991428375244
