Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.051980794692526,4.884754800796509,8.074,6.03,37.591822385787964
2,3.6153042608377883,3.503288280963898,14.432,17.43,37.41490030288696
3,3.3572066754710916,3.2747445344924926,18.93,20.97,37.94987869262695
4,3.143752251352583,3.053369665145874,22.632,25.31,37.615530014038086
5,2.9841312243013967,2.9087138772010803,25.626,27.14,37.53172159194946
6,2.8264625486062496,2.806054437160492,28.816,29.28,37.78388977050781
7,2.697661283064862,2.7446022987365724,31.186,31.33,37.59644317626953
8,2.547982186687236,2.5961047530174257,34.096,33.9,37.47495484352112
9,2.432984875172985,2.518967831134796,36.456,35.87,38.10427927970886
10,2.327093503913101,2.528127110004425,38.752,36.02,37.6083197593689
11,2.2182518097819113,2.347711944580078,40.86,39.64,37.5706741809845
12,2.1104195032800948,2.329930317401886,43.082,40.0,37.447134017944336
13,2.0265196379350154,2.2718021988868715,45.224,42.0,37.81807518005371
14,1.9515242321150643,2.258558487892151,46.498,41.83,37.664960622787476
15,1.8806530006077824,2.2425150513648986,48.222,42.85,37.34735989570618
16,1.7907281968058373,2.2052171349525453,50.296,44.36,37.90324020385742
17,1.720676419686298,2.2043065547943117,51.884,44.21,37.80046820640564
18,1.658645548382584,2.221559739112854,53.392,44.62,37.569398164749146
19,1.5883406376352116,2.189299929141998,54.964,44.99,38.049307107925415
20,1.5152174137076553,2.175007313489914,56.62,46.25,37.86585736274719
