Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,2.0337653123602575,1.7745699107646942,25.462,36.11,31.980247497558594
2,1.684393977632328,1.5415101885795592,38.422,44.44,31.832591772079468
3,1.5293616652488708,1.3800628781318665,44.384,50.39,31.74305748939514
4,1.4476026114152403,1.295538729429245,47.426,53.63,31.956445693969727
5,1.3767842954518843,1.2582913875579833,50.086,55.17,32.21423864364624
6,1.3143864687608213,1.182163554430008,52.538,58.3,32.03459978103638
7,1.2638916701686627,1.1492368280887604,54.508,59.29,31.812530755996704
8,1.2109177915417417,1.0831578195095062,56.598,62.42,31.56829285621643
9,1.175253829177545,1.0345820665359498,58.07,64.11,31.563353538513184
10,1.13325170838103,1.0208089411258698,59.406,64.31,32.143840074539185
11,1.1069689386961412,0.9869041562080383,60.832,65.63,31.704493284225464
12,1.06382409407168,0.9404969811439514,62.21,67.14,31.95625400543213
13,1.0388885645233854,0.9153747975826263,63.278,68.37,32.11330032348633
14,1.0228902308308347,0.9104741036891937,63.828,68.15,32.05517530441284
15,1.0026889157538512,0.9046734541654586,64.396,69.26,32.012091398239136
16,0.9763192090452933,0.8650671929121018,65.38,70.7,32.03266477584839
17,0.9551869697716772,0.8680725783109665,66.274,69.52,32.2683801651001
18,0.9402382531944586,0.8394757121801376,66.83,70.97,31.94545078277588
19,0.9311852005063271,0.8359517335891724,67.162,71.89,31.85420799255371
20,0.9124616451409399,0.8209808230400085,67.798,72.57,31.765058755874634
