Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.1780480170736505,3.7043874740600584,6.734,14.49,29.9752779006958
2,3.671088661466326,3.3601821303367614,13.71,19.82,29.75793147087097
3,3.4310530010534794,3.1515077710151673,17.778,24.49,29.2799334526062
4,3.2866533921689403,3.0433751344680786,20.166,26.06,29.406452417373657
5,3.1795406584837,2.9136022686958314,22.25,28.36,29.467734575271606
6,3.085988227201968,2.8345205426216125,24.136,30.13,29.523763179779053
7,3.0291487830025807,2.771670341491699,25.272,31.17,29.294249057769775
8,2.9742265964040953,2.6909745573997497,25.966,33.02,29.413882732391357
9,2.914279582549115,2.6441086530685425,27.214,33.61,29.43712306022644
10,2.863002526516817,2.5908313989639282,28.208,34.67,30.09128499031067
11,2.8186377262582583,2.544613265991211,29.108,35.68,29.73632025718689
12,2.78165348695249,2.5019649267196655,29.98,36.0,29.44103765487671
13,2.7422054616772398,2.493921494483948,30.634,36.49,29.43979573249817
14,2.7238370982968076,2.4504109382629395,31.048,37.36,29.593493938446045
15,2.695124803757181,2.4280516505241394,31.522,37.16,29.359557628631592
16,2.665532092658841,2.3853590846061707,32.038,38.66,29.36198854446411
17,2.636591281209673,2.3731274604797363,32.852,38.77,29.33748435974121
18,2.6219089250175323,2.3549504041671754,33.068,39.19,29.360978603363037
19,2.6090963057109287,2.331139934062958,33.246,39.89,29.3394296169281
20,2.5865724427359447,2.311095881462097,33.758,39.98,30.006267547607422
